id1,regneighborhood,id2,id3,id4,timestamp,startps,textps1,laddernow,ladder1yrago,ladder1yr,ladder5yr,textps2,textps3,thinkbad,baddream,badagain,badbody,badaway,baddo,badshare,badhappy,badfuture,badvex,badhear,badscare,badjump,badsad,badtired,badeat,badimportant,badreact,badadvice,badtalk,badspoiled,badfrust,badspirit,baddry,badsat,badburn,hardjokes,cheat,troublesome,selfdiscipline,frustrated,threaten,takethings,endps,rsmps,date,dup,starthg,texthousing1,dwelling,dwellingoth,walls,wallsoth,roof,roofoth,floor,flooroth,sleepstreet4w,sleepstreet4wamt,sleepstreet4wamtunit,sleepstreetnow,watersource,watersourceoth,toilet,toiletoth,bathe,batheoth,ownhouse,payrent,rent,rentunit,rooms,ownbed,sleepdry,sleepsafe,moneysafe,foodsafe,bussafe,othersafe,threatlife4w,threatlife4wx,physattack4w,physattack4wx,fearattack,fearpeople,endhg,rsmhg,startdrugs,textdrug1,selfdrinkbeerwine,drinkbeerwinexamt,drinkbeerwinexamtunit,drinkbeerwinemuch,drinkbeerwine7ddys,selfdrinkgin,drinkginxamt,drinkginxamtunit,drinkginmuch,drinkgin7ddys,addboozeprob,addboozetoler,adboozecantstop,druggrass,druggrass7dx,druggrassxamt,druggrassevday,addgrassprob,addgrasstoler,adgrasscantstop,drugntgrss,drugntgrssspecify,drugntgrsspecifyoth,drugntgrss4wx,drugntgrss4wamt,drugntgrss4wamtunit,drugntgrssevday,addntgrssprob,addntgrsstoler,adntgrsscantstop,selfdrugsell,selfdrugsellspecify,selfdrugsellspecifyoth,enddrugs,rsmda
20248,Redlight,0,0,pq0161,6/22/2011 10:55,CLICK TO BEGIN,,3,1,6,10,,,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,22jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,Y,4,Day,N,2-Community pump,,8-Government toilet,,1-Community bathroom,,Y,3-Free,,,3,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,0-No,Y,2,Y,2,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,5,USD,2-Some,0,1-Yes,100,LD,3-Small,2,4-Never,3-One one time,0-No,1-Yes,2,10,1-Yes,4-Never,1-Yes,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20249,Redlight,0,0,pz0162,1/2/2005 18:35,CLICK TO BEGIN,,2,1,3,5,,,3-One one time,2-Sometimes,4-Never,4-Never,3-One one time,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,1-Everytime,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,02jan2005,0,Click to begin,,7-Market House/business place,,,,,,,,Y,150,Week,Y,1-Piped water,,5-Common pit latrine,,3-River / Beach / Outside,,N,3-Free,,,0,6-Other poor materials,"3-No, big water",0-No,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,7,50,1-Yes,1-Everytime,1-Yes,1-Yes,1-Yes,5-Rolling Tide;7-Dugee,,28,100,LD,1-Yes,2-Sometimes,1-Yes,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20250,Redlight,0,0,ipaq5,6/22/2011 13:44,CLICK TO BEGIN,,3,2,5,8,,,2-Sometimes,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,22jun2011,0,Click to begin,,1-House/Hut/Room in a house,,4-Dirt block,,2-Tarpaulin/Plastic,,1-Concrete/Stone,,N,,,N,2-Community pump,,5-Common pit latrine,,2-Private bathroom,,N,3-Free,,,1,1-Sponge mattress,1-Yes,0-No,0-No,0-No,0-No,1-Yes,N,,Y,2,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,0,0-No,,,,,4-Never,4-Never,0-No,1-Yes,7,20,0-No,1-Everytime,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20251,Redlight,0,0,pq0160,6/8/2011 15:25,CLICK TO BEGIN,,3,1,5,9,,,3-One one time,4-Never,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,1-Everytime,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,08jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,Y,4,Day,N,2-Community pump,,8-Government toilet,,1-Community bathroom,,N,1-Rent,500,LD,4,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,0-No,1-Yes,N,,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,50,LD,2-Some,4,1-Yes,50,LD,2-Some,2,4-Never,3-One one time,1-Yes,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20252,Redlight,0,0,V2W6,6/13/2011 10:26,CLICK TO BEGIN,,3,2,4,7,,,3-One one time,4-Never,3-One one time,3-One one time,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,1-House/Hut/Room in a house,,3-Mud and sticks,,2-Tarpaulin/Plastic,,1-Concrete/stone,,N,,,N,4-Buy in bag,,2-Own flush toilet,,2-Private bathroom,,Y,3-Free,,,5,1-Sponge mattress,"3-No, big water",1-Yes,1-Yes,0-No,0-No,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20253,Redlight,0,0,pz0124,6/23/2011 10:42,CLICK TO BEGIN,,2,3,4,6,,,1-Everytime,2-Sometimes,3-One one time,2-Sometimes,1-Everytime,3-One one time,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,2-Sometimes,3-One one time,CLICK TO CONTINUE,Click to resume later,23jun2011,0,Click to begin,,5-In a vehicle/container,,,,,,,,Y,20,Day,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,2-Services,,,0,6-Other poor materials,"3-No, big water",0-No,0-No,0-No,0-No,1-Yes,N,,Y,2,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,780,LD,1-Plenty,1,1-Yes,100,LD,2-Some,6,1-Everytime,1-Everytime,1-Yes,1-Yes,7,100,1-Yes,1-Everytime,0-No,1-Yes,0-No,,,,,,,,,,1-Yes,1-Marijuana/Grass/Opium;3-Dugee/ItalianWhite/RollingTa,,CLICK TO CONTINUE,Resume later
20254,Redlight,0,0,ipaq5,7/1/2011 14:17,CLICK TO BEGIN,,5,4,6,9,,,2-Sometimes,4-Never,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,4-Never,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,2-Sometimes,4-Never,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,4-Never,3-One one time,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,01jul2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,2-Community pump,,8-Government toilet,,2-Private bathroom,,N,1-Rent,450,LD,6,1-Sponge mattress,"2-No, small water/leaks",1-Yes,1-Yes,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,14,10,1-Yes,4-Never,0-No,1-Yes,1-Yes,3-Italian/Tie White,,4,20,USD,0-No,4-Never,0-No,4-Never,1-Yes,3-Dugee/ItalianWhite/RollingTa,,CLICK TO CONTINUE,Resume later
20255,Redlight,0,0,pq0131,6/27/2011 10:56,CLICK TO BEGIN,,1,1,1,2,,,2-Sometimes,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,4-Never,4-Never,3-One one time,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,2-Sometimes,3-One one time,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,27jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,2,Week,Y,4-Buy in bag,,96-Other,Anywhere in the community b/c no special place.,3-River / Beach / Outside,,N,3-Free,,,5,7-Floor/ground,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,N,,Y,1,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,10,USD,2-Some,7,0-No,,,,,1-Everytime,2-Sometimes,0-No,1-Yes,4,30,0-No,1-Everytime,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20256,Redlight,0,0,ipaq27,6/14/2011 1:45,CLICK TO BEGIN,,6,3,5,9,,,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,4-Never,3-One one time,3-One one time,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,4-Never,3-One one time,3-One one time,4-Never,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,14jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,Y,28,Day,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,6-Other poor materials,"3-No, big water",0-No,0-No,0-No,0-No,0-No,Y,10,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,10,LD,3-Small,0,0-No,,,,,4-Never,4-Never,1-Yes,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20257,Redlight,0,0,ipaq5,6/25/2011 16:06,CLICK TO BEGIN,,2,4,6,8,,,1-Everytime,4-Never,2-Sometimes,2-Sometimes,1-Everytime,1-Everytime,4-Never,2-Sometimes,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,25jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,7-River / Creek / Beach,,3-River / Beach / Outside,,N,3-Free,,,1,7-Floor/ground,1-Yes,1-Yes,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,1,0-No,,,,,3-One one time,4-Never,1-Yes,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20258,Redlight,0,0,pq0129,6/11/2011 15:49,CLICK TO BEGIN,,3,1,5,10,,,1-Everytime,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,4-Never,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,11jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,Y,4,Day,N,4-Buy in bag,,8-Government toilet,,2-Private bathroom,,N,3-Free,,,11,3-Mat,"2-No, small water/leaks",0-No,0-No,1-Yes,0-No,1-Yes,Y,2,Y,3,Y,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,10,USD,1-Plenty,0,1-Yes,50,LD,1-Plenty,7,4-Never,1-Everytime,0-No,1-Yes,7,100,1-Yes,4-Never,1-Yes,0-No,1-Yes,3-Italian/Tie White,,25,2000,LD,1-Yes,1-Everytime,1-Yes,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20259,Redlight,0,0,pz0121,6/29/2011 12:26,CLICK TO BEGIN,,10,1,10,10,,,3-One one time,4-Never,3-One one time,4-Never,4-Never,3-One one time,4-Never,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,29jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,7-Concrete/Cement,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,1-Rent,10,USD,8,1-Sponge mattress,1-Yes,1-Yes,0-No,1-Yes,1-Yes,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,240,LD,3-Small,1,1-Yes,30,LD,3-Small,1,1-Everytime,3-One one time,0-No,1-Yes,7,30,1-Yes,1-Everytime,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20260,Redlight,0,0,pz0122,6/23/2011 15:24,CLICK TO BEGIN,,3,4,5,6,,,2-Sometimes,3-One one time,2-Sometimes,1-Everytime,2-Sometimes,3-One one time,4-Never,3-One one time,4-Never,1-Everytime,4-Never,2-Sometimes,1-Everytime,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,4-Never,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,3-One one time,1-Everytime,3-One one time,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,23jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,Y,2,Day,N,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,5,7-Floor/ground,"2-No, small water/leaks",1-Yes,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,750,LD,1-Plenty,2,1-Yes,250,LD,1-Plenty,7,2-Sometimes,2-Sometimes,1-Yes,1-Yes,7,200,1-Yes,4-Never,1-Yes,0-No,1-Yes,8-Cocaine,,2,10,USD,0-No,4-Never,1-Yes,2-Sometimes,1-Yes,1-Marijuana/Grass/Opium;5-Cocaine,,CLICK TO CONTINUE,Resume later
20261,Redlight,0,0,pz0125,6/25/2011 11:30,CLICK TO BEGIN,,3,4,6,7,,,2-Sometimes,3-One one time,1-Everytime,2-Sometimes,1-Everytime,3-One one time,3-One one time,2-Sometimes,1-Everytime,2-Sometimes,3-One one time,2-Sometimes,1-Everytime,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,1-Everytime,3-One one time,2-Sometimes,2-Sometimes,1-Everytime,4-Never,3-One one time,2-Sometimes,3-One one time,1-Everytime,4-Never,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,CLICK TO CONTINUE,Click to resume later,25jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,4-Buy in bag,,3-Common flush toilet,,2-Private bathroom,,N,1-Rent,500,LD,7,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,N,,N,,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,165,LD,3-Small,1,0-No,,,,,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20262,Redlight,0,0,pz0122,6/27/2011 11:49,CLICK TO BEGIN,,10,3,4,10,,,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,4-Never,2-Sometimes,3-One one time,CLICK TO CONTINUE,Click to resume later,27jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,30,Day,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,6-Other poor materials,1-Yes,0-No,0-No,0-No,0-No,1-Yes,Y,5,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,700,LD,1-Plenty,1,0-No,,,,,3-One one time,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20263,Redlight,0,0,pz0163,6/18/2011 12:41,CLICK TO BEGIN,,1,1,4,7,,,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,2-Sometimes,4-Never,2-Sometimes,3-One one time,3-One one time,4-Never,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,18jun2011,0,Click to begin,,96-Other,In the kitchen outside,4-Dirt block,,2-Tarpaulin/Plastic,,2-Red earth,,Y,1,Day,Y,3-Community well,,96-Other,"Swamp, outside",2-Private bathroom,,Y,3-Free,,,3,5-Other bed,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,140,LD,2-Some,1,0-No,0,LD,0-None,0,4-Never,4-Never,1-Yes,0-No,0,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20264,Redlight,0,0,pq0161,6/28/2011 12:59,CLICK TO BEGIN,,1,2,4,9,,,3-One one time,4-Never,3-One one time,3-One one time,2-Sometimes,4-Never,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,3-One one time,4-Never,3-One one time,3-One one time,CLICK TO CONTINUE,Click to resume later,28jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,2-Red earth,,Y,6,Day,Y,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,1,7-Floor/ground,"3-No, big water",0-No,0-No,0-No,0-No,0-No,Y,2,Y,3,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,USD,1-Plenty,0,0-No,,,,,4-Never,3-One one time,1-Yes,1-Yes,21,40,1-Yes,3-One one time,1-Yes,1-Yes,1-Yes,3-Italian/Tie White,,20,2000,LD,1-Yes,3-One one time,1-Yes,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20265,Redlight,0,0,ipaq27,6/17/2011 15:24,CLICK TO BEGIN,,1,1,9,10,,,2-Sometimes,2-Sometimes,3-One one time,1-Everytime,3-One one time,3-One one time,4-Never,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,3-One one time,4-Never,2-Sometimes,2-Sometimes,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,17jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,Y,28,Day,Y,2-Community pump,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,1,6-Other poor materials,1-Yes,1-Yes,0-No,0-No,0-No,0-No,Y,6,Y,2,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20266,Redlight,0,0,pq0127,6/15/2011 10:44,CLICK TO BEGIN,,1,6,8,9,,,3-One one time,2-Sometimes,3-One one time,2-Sometimes,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,4-Never,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,1-House/Hut/Room in a house,,3-Mud and sticks,,2-Tarpaulin/Plastic,,1-Concrete/Stone,,N,,,N,2-Community pump,,8-Government toilet,,1-Community bathroom,,N,2-Services,,,1,3-Mat,"3-No, big water",1-Yes,0-No,1-Yes,0-No,0-No,Y,1,N,,Y,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,30,LD,3-Small,1,0-No,,,,,4-Never,4-Never,0-No,1-Yes,7,15,1-Yes,4-Never,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20267,Redlight,0,0,ipaq27,6/23/2011 15:51,CLICK TO BEGIN,,1,1,2,10,,,1-Everytime,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,3-One one time,1-Everytime,3-One one time,4-Never,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,23jun2011,0,Click to begin,,1-House/Hut/Room in a house,,4-Dirt block,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,3-Community well,,2-Own flush toilet,,2-Private bathroom,,Y,3-Free,,,4,1-Sponge mattress,"3-No, big water",1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,3,1-Yes,15,LD,3-Small,0,4-Never,4-Never,0-No,1-Yes,1,5,1-Yes,3-One one time,0-No,1-Yes,1-Yes,5-Rolling Tide,,56,6000,LD,1-Yes,3-One one time,0-No,2-Sometimes,0-No,,,CLICK TO CONTINUE,Resume later
20268,Redlight,0,0,V2NX,6/13/2011 15:57,CLICK TO BEGIN,,3,2,5,6,,,4-Never,4-Never,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,3-One one time,4-Never,4-Never,2-Sometimes,3-One one time,3-One one time,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,1-Rent,500,LD,1,1-Sponge mattress,"3-No, big water",1-Yes,1-Yes,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,1-Yes,0,LD,3-Small,0,,,,1-Yes,3,5,0-No,3-One one time,0-No,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20269,Redlight,0,0,pq0132,6/15/2011 17:43,CLICK TO BEGIN,,2,1,6,8,,,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,2-Sometimes,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,1-House/Hut/Room in a house,,7-Mud bricks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,2-Own flush toilet,,2-Private bathroom,,N,3-Free,,,3,1-Sponge mattress,1-Yes,0-No,0-No,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,50,LD,2-Some,1,0-No,,,,,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
